propietario|rut|prop_tgr_id|match_score|confidence|margin|is_ambiguous|matched_name|second_best_rut|second_best_score
INVERSIONES E INMOBILIARIA IMA LIMITADA|76099898-2|E000028077|1.0|MEDIUM|0.0|true|INVERSIONES E INMOBILIARIA I.M.A. LIMITADA|76299392-9|1.0
INVERSIONES E INMOBILIARIA IBICE LIM|76378769-9|E000028078|1.0|HIGH|0.2826|false|INVERSIONES E INMOBILIARIA IBICE LIMITADA||0.7174
INVERSIONES E INMOBILIARIA IFI S|76104605-5|E000028079|1.0|HIGH|0.4254|false|INVERSIONES E INMOBILIARIA IFI S.A.||0.5746
INVERSIONES E INMOBILIARIA IFI S A |76104605-5|E000028079|1.0|HIGH|0.4254|false|INVERSIONES E INMOBILIARIA IFI S.A.||0.5746
INVERSIONES E INMOBILIARIA IFI S.A.|76104605-5|E000028079|1.0|HIGH|0.4254|false|INVERSIONES E INMOBILIARIA IFI S.A.||0.5746
INVERSIONES E INMOBILIARIA IMA L|76099898-2|E000028080|0.8921|MEDIUM|0.0|true|INVERSIONES E INMOBILIARIA I.M.A. LIMITADA|76299392-9|0.8921
INVERSIONES E INMOBILIARIA INDI SPA|0-0|E000028081|0.6787|NONE|0.006|false|||0.6726
INVERSIONES E INMOBILIARIA INMOB|0-0|E000028082|0.0|NONE|0.0|false|||0.0
INVERSIONES E INMOBILIARIA INVER|0-0|E000028083|0.0|NONE|0.0|false|||0.0
INVERSIONES E INMOBILIARIA INVERAN S A|99565450-4|E000028084|1.0|HIGH|0.2251|false|INVERSIONES E INMOBILIARIA INVERAN S A||0.7749
INVERSIONES E INMOBILIARIA INVERGAL|78615750-1|E000028085|0.9255|HIGH|0.2123|false|INVERSIONES E INMOBILIARIA INVERGAL LTDA||0.7132
INVERSIONES E INMOBILIARIA INVERGAL LTDA|78615750-1|E000028086|1.0|HIGH|0.221|false|INVERSIONES E INMOBILIARIA INVERGAL LTDA||0.779
INVERSIONES E INMOBILIARIA INVERSAN Y CO|77091150-8|E000028087|0.8187|LOW|0.1069|false|INVERSIONES E INMOBILIARIA INVERSAN Y COMPANIA LIMITADA||0.7118
INVERSIONES E INMOBILIARIA INZ SPA|77342671-6|E000028088|1.0|HIGH|0.3214|false|INVERSIONES E INMOBILIARIA INZ SPA||0.6786
INVERSIONES E INMOBILIARIA INZULZA S A|76161795-8|E000028089|1.0|HIGH|0.3641|false|INVERSIONES E INMOBILIARIA INZULZA S.A||0.6359
INVERSIONES E INMOBILIARIA IRIBARREN S A|76313450-4|E000028090|1.0|HIGH|0.3366|false|INVERSIONES E INMOBILIARIA IRIBARREN S.A.||0.6634
INVERSIONES E INMOBILIARIA ISP S|76316215-K|E000028091|0.8756|MEDIUM|0.2351|false|INVERSIONES E INMOBILIARIA ISP LIMITADA||0.6404
INVERSIONES E INMOBILIARIA ITAHU|0-0|E000028092|0.737|NONE|0.0195|false|||0.7175
INVERSIONES E INMOBILIARIA ITAHUE LIMITA|77601220-3|E000028093|1.0|HIGH|0.2217|false|INVERSIONES E INMOBILIARIA ITAHUE LIMITADA||0.7783
INVERSIONES E INMOBILIARIA IVONN|0-0|E000028094|0.7079|NONE|0.0326|false|||0.6754
INVERSIONES E INMOBILIARIA IVONNE VI|0-0|E000028094|0.7079|NONE|0.0326|false|||0.6754
INVERSIONES E INMOBILIARIA IVONNE NAZAR|76502047-6|E000028095|0.872|MEDIUM|0.07|false|INVERSIONES E INMOBILIARIA IVONNE NAZAR DACCARETT E.I.R.L||0.802
INVERSIONES E INMOBILIARIA IVORVE LIMITA|0-0|E000028096|0.7055|NONE|0.0527|false|||0.6529
INVERSIONES E INMOBILIARIA J S SPA|0-0|E000028097|0.0|NONE|0.0|false|||0.0
INVERSIONES E INMOBILIARIA JABES|76027396-1|E000028098|0.8961|MEDIUM|0.1773|false|INVERSIONES E INMOBILIARIA JABES LIMITADA||0.7187
INVERSIONES E INMOBILIARIA JAHUE|0-0|E000028099|0.699|NONE|0.0257|false|||0.6733
INVERSIONES E INMOBILIARIA JAHUEL LIMITA|79656430-K|E000028100|1.0|HIGH|0.2555|false|INVERSIONES E INMOBILIARIA JAHUEL LIMITADA||0.7445
INVERSIONES E INMOBILIARIA JAIALIM LIMIT|76505596-2|E000028101|1.0|MEDIUM|0.0|true|INVERSIONES E INMOBILIARIA JAIALIM LIMITADA|76596591-8|1.0
JAIAL INMOBILIARIA E INVERSIONES LIMITAD|76505596-2|E000028101|1.0|MEDIUM|0.0|true|INVERSIONES E INMOBILIARIA JAIALIM LIMITADA|76596591-8|1.0
INVERSIONES E INMOBILIARIA JANNA|0-0|E000028102|0.7145|NONE|0.0265|false|||0.688
INVERSIONES E INMOBILIARIA JANNAT LI|0-0|E000028103|0.7555|NONE|0.0603|false|||0.6952
INVERSIONES E INMOBILIARIA JANNAT LIMITA|0-0|E000028103|0.7555|NONE|0.0603|false|||0.6952
INVERSIONES E INMOBILIARIA JASAN|0-0|E000028104|0.7004|NONE|0.0016|false|||0.6987
INVERSIONES E INMOBILIARIA JERTIM CIA LT|76240682-9|E000028105|0.9657|HIGH|0.3687|false|INVERSIONES E INMOBILIARIA JERTIM CIA LTDA.||0.597
INVERSIONES E INMOBILIARIA JESSI|0-0|E000028106|0.7044|NONE|0.1005|false|||0.6038
INVERSIONES E INMOBILIARIA JL LIMI TADA|78578750-1|E000028107|1.0|HIGH|0.3551|false|INVERSIONES E INMOBILIARIA JL LIMI TADA||0.6449
INVERSIONES E INMOBILIARIA JLYSB|76585904-2|E000028108|0.9251|HIGH|0.3423|false|INVERSIONES E INMOBILIARIA JLYSB LIMITADA||0.5827
INVERSIONES E INMOBILIARIA JLYSB LIMITAD|76585904-2|E000028109|1.0|HIGH|0.432|false|INVERSIONES E INMOBILIARIA JLYSB LIMITADA||0.568
INVERSIONES E INMOBILIARIA JOBIS|76143367-9|E000028110|0.8946|MEDIUM|0.2662|false|INVERSIONES E INMOBILIARIA JOBIS LIMITADA||0.6284
INVERSIONES E INMOBILIARIA JUAN P|0-0|E000028111|0.7386|NONE|0.0354|false|||0.7032
INVERSIONES E INMOBILIARIA JUAN PABLO II|76589906-0|E000028112|0.9587|HIGH|0.0899|false|INVERSIONES E INMOBILIARIA JUAN PABLO II SPA||0.8688
INVERSIONES E INMOBILIARIA JULIO|76010206-7|E000028113|0.8373|LOW|0.061|false|INVERSIONES E INMOBILIARIA JULIO ABADIA SPA||0.7763
INVERSIONES E INMOBILIARIA JUSVIAL SPA|77673509-4|E000028114|1.0|HIGH|0.3556|false|INVERSIONES E INMOBILIARIA JUSVIAL SPA||0.6444
INVERSIONES E INMOBILIARIA K LIM|0-0|E000028115|0.0|NONE|0.0|false|||0.0
INVERSIONES E INMOBILIARIA K LIMITADA|0-0|E000028116|0.0|NONE|0.0|false|||0.0
INVERSIONES E INMOBILIARIA KANGO|76323142-9|E000028117|0.8961|MEDIUM|0.2376|false|INVERSIONES E INMOBILIARIA KANGO LIMITADA||0.6585
INVERSIONES E INMOBILIARIA KANGO LIMITAD|76323142-9|E000028118|1.0|HIGH|0.3012|false|INVERSIONES E INMOBILIARIA KANGO LIMITADA||0.6988
INVERSIONES E INMOBILIARIA KARIMATO LIMI|76552666-3|E000028119|1.0|HIGH|0.2827|false|INVERSIONES E INMOBILIARIA KARIMATO LIMITADA||0.7173
INVERSIONES E INMOBILIARIA KASOS|76736885-2|E000028120|0.9342|HIGH|0.2857|false|INVERSIONES E INMOBILIARIA KASOS SPA||0.6484
INVERSIONES E INMOBILIARIA KATEVAL SPA|76855004-2|E000028121|1.0|HIGH|0.2835|false|INVERSIONES E INMOBILIARIA KATEVAL SPA||0.7165
INVERSIONES E INMOBILIARIA KISTA|0-0|E000028122|0.591|NONE|0.0107|false|||0.5803
INVERSIONES E INMOBILIARIA KMR SPA|0-0|E000028123|0.6954|NONE|0.1658|false|||0.5296
INVERSIONES E INMOBILIARIA KORCA|0-0|E000028124|0.728|NONE|0.0813|false|||0.6467
INVERSIONES E INMOBILIARIA KUM L|76186228-6|E000028125|0.8934|MEDIUM|0.2597|false|INVERSIONES E INMOBILIARIA KUM LIMITADA||0.6337
INVERSIONES E INMOBILIARIA KYM SPA|0-0|E000028126|0.7361|NONE|0.0009|false|||0.7352
INVERSIONES E INMOBILIARIA L R S|0-0|E000028127|0.6038|NONE|0.0142|false|||0.5897
INVERSIONES E INMOBILIARIA L R S A |0-0|E000028128|0.0|NONE|0.0|false|||0.0
INVERSIONES E INMOBILIARIA LA FONTANA SP|76520930-7|E000028129|1.0|HIGH|0.2102|false|INVERSIONES E INMOBILIARIA LA FONTANA SPA||0.7898
INVERSIONES E INMOBILIARIA LA FU|0-0|E000028131|0.0|NONE|0.0|false|||0.0
INVERSIONES E INMOBILIARIA LA MA|0-0|E000028132|0.0|NONE|0.0|false|||0.0
INVERSIONES E INMOBILIARIA LA MONTA A SP|76181786-8|E000028133|0.8017|LOW|0.0012|true|INVERSIONES E INMOBILIARIA LA MONTAÑA SPA|77058246-6|0.8004
INVERSIONES E INMOBILIARIA LA PO|0-0|E000028134|0.0|NONE|0.0|false|||0.0
INVERSIONES E INMOBILIARIA LA RO|0-0|E000028135|0.0|NONE|0.0|false|||0.0
INVERSIONES E INMOBILIARIA LA SE|0-0|E000028136|0.0|NONE|0.0|false|||0.0
INVERSIONES E INMOBILIARIA LA SU|0-0|E000028137|0.0|NONE|0.0|false|||0.0
INVERSIONES E INMOBILIARIA LAINE|0-0|E000028138|0.6761|NONE|0.0319|false|||0.6441
INVERSIONES E INMOBILIARIA LARPA SPA|0-0|E000028139|0.7482|NONE|0.0042|false|||0.744
INVERSIONES E INMOBILIARIA LARS|76086444-7|E000028140|0.9274|HIGH|0.2313|false|INVERSIONES E INMOBILIARIA LARS LIMITADA||0.6961
INVERSIONES E INMOBILIARIA LAS A|0-0|E000028141|0.0|NONE|0.0|false|||0.0
INVERSIONES E INMOBILIARIA LAS ARENAS LI|76278383-5|E000028142|0.9339|HIGH|0.1241|false|INVERSIONES E INMOBILIARIA LAS ARENAS LIMITADA||0.8098
INVERSIONES E INMOBILIARIA LAS C|0-0|E000028143|0.0|NONE|0.0|false|||0.0
INVERSIONES E INMOBILIARIA LAS CARDAS SP|77363441-6|E000028144|1.0|HIGH|0.3153|false|INVERSIONES E INMOBILIARIA LAS CARDAS SPA||0.6847
INVERSIONES E INMOBILIARIA LAS D|0-0|E000028145|0.0|NONE|0.0|false|||0.0
INVERSIONES E INMOBILIARIA LAS DOCAS SPA|76055916-4|E000028146|1.0|MEDIUM|0.0391|true|INVERSIONES E INMOBILIARIA LAS DOCAS SPA|77380062-6|0.9609
INVERSIONES E INMOBILIARIA LAS H|0-0|E000028147|0.0|NONE|0.0|false|||0.0
INVERSIONES E INMOBILIARIA LAS HOJAS SPA|77751459-8|E000028148|1.0|HIGH|0.2201|false|INVERSIONES E INMOBILIARIA LAS HOJAS SPA||0.7799
INVERSIONES E INMOBILIARIA LAS M|0-0|E000028149|0.0|NONE|0.0|false|||0.0
INVERSIONES E INMOBILIARIA LAS N|0-0|E000028150|0.0|NONE|0.0|false|||0.0
INVERSIONES E INMOBILIARIA LAS VERT SPA|77474964-0|E000028151|1.0|HIGH|0.2904|false|INVERSIONES E INMOBILIARIA LAS VERT SPA||0.7096
INVERSIONES E INMOBILIARIA LETELIER SPA|76924162-0|E000028152|1.0|HIGH|0.2517|false|INVERSIONES E INMOBILIARIA LETELIER SPA||0.7483
INVERSIONES E INMOBILIARIA LEVIDI SPA|77003327-6|E000028153|1.0|HIGH|0.2942|false|INVERSIONES E INMOBILIARIA LEVIDI SPA||0.7058
INVERSIONES E INMOBILIARIA LIBER|0-0|E000028154|0.7191|NONE|0.0069|false|||0.7122
INVERSIONES E INMOBILIARIA LIBERTAD S A|99581730-6|E000028155|1.0|MEDIUM|0.0413|true|INVERSIONES E INMOBILIARIA LIBERTAD S A|76410010-7|0.9587
INVERSIONES E INMOBILIARIA LLANOS SOTO L|76144288-0|E000028156|0.9119|MEDIUM|0.1252|false|INVERSIONES E INMOBILIARIA LLANOS SOTO LIMITADA||0.7867
INVERSIONES E INMOBILIARIA LMC SPA|0-0|E000028157|0.7004|NONE|0.0934|false|||0.607
INVERSIONES E INMOBILIARIA LO PL|0-0|E000028158|0.0|NONE|0.0|false|||0.0
INVERSIONES E INMOBILIARIA LOGO|0-0|E000028159|0.7346|NONE|0.0|false|||0.7346
INVERSIONES E INMOBILIARIA LOGRO|0-0|E000028159|0.7346|NONE|0.0|false|||0.7346
INVERSIONES E INMOBILIARIA LOGRONO LIMIT|76082551-4|E000028160|1.0|MEDIUM|0.0|true|INVERSIONES E INMOBILIARIA LOGRONO LIMITADA|77384490-9|1.0
INVERSIONES E INMOBILIARIA LONQU|0-0|E000028162|0.7232|NONE|0.0136|false|||0.7096
INVERSIONES E INMOBILIARIA LONQUIMAY LIM|77360440-1|E000028163|1.0|MEDIUM|0.0372|true|INVERSIONES E INMOBILIARIA LONQUIMAY LIMITADA|77410920-K|0.9628
INVERSIONES E INMOBILIARIA LOS ARADOS LI|77516874-9|E000028164|0.937|HIGH|0.2148|false|INVERSIONES E INMOBILIARIA LOS ARADOS LIMITADA||0.7222
INVERSIONES E INMOBILIARIA LOS BOSONES L|76244846-7|E000028165|0.9142|MEDIUM|0.2048|false|INVERSIONES E INMOBILIARIA LOS BOSONES LIMITADA||0.7094
INVERSIONES E INMOBILIARIA LOS C|0-0|E000028166|0.0|NONE|0.0|false|||0.0
INVERSIONES E INMOBILIARIA LOS CERROS LI|78484770-5|E000028167|0.9353|MEDIUM|0.032|true|INVERSIONES E INMOBILIARIA LOS CERROS LIMITADA|76792813-0|0.9033
INVERSIONES E INMOBILIARIA LOS CIRUELOS|77984590-7|E000028168|0.9482|MEDIUM|0.0|true|INVERSIONES E INMOBILIARIA LOS CIRUELOS LTDA|78631290-6|0.9482
INVERSIONES E INMOBILIARIA LOS DIGUENES|76616468-4|E000028169|0.9438|HIGH|0.1965|false|INVERSIONES E INMOBILIARIA LOS DIGUENES LIMITADA||0.7473
INVERSIONES E INMOBILIARIA LOS F|0-0|E000028170|0.0|NONE|0.0|false|||0.0
INVERSIONES E INMOBILIARIA LOS G|0-0|E000028171|0.0|NONE|0.0|false|||0.0
INVERSIONES E INMOBILIARIA LOS GRANADOS|77006203-9|E000028172|0.9267|HIGH|0.1509|false|INVERSIONES E INMOBILIARIA LOS GRANADOS SPA||0.7757
INVERSIONES E INMOBILIARIA LOS L|0-0|E000028173|0.0|NONE|0.0|false|||0.0
INVERSIONES E INMOBILIARIA LOS M|0-0|E000028174|0.0|NONE|0.0|false|||0.0
INVERSIONES E INMOBILIARIA LOS MAITENES|77379702-1|E000028175|0.9212|MEDIUM|0.0136|true|INVERSIONES E INMOBILIARIA LOS MAITENES SPA|76532904-3|0.9076
INVERSIONES E INMOBILIARIA LOS MO RROS|79894150-K|E000028176|0.9511|HIGH|0.4994|false|INVERSIONES E INMOBILIARIA LOS MO  RROS LIMITADA||0.4517
INVERSIONES E INMOBILIARIA LOS N|0-0|E000028177|0.0|NONE|0.0|false|||0.0
INVERSIONES E INMOBILIARIA LOS P|0-0|E000028178|0.0|NONE|0.0|false|||0.0
INVERSIONES E INMOBILIARIA LOS Q|0-0|E000028179|0.0|NONE|0.0|false|||0.0
INVERSIONES E INMOBILIARIA LOS QUILLAYES|78235960-6|E000028180|0.9448|HIGH|0.0527|false|INVERSIONES E INMOBILIARIA LOS QUILLAYES LIMITADA||0.8921
INVERSIONES E INMOBILIARIA LOS S|0-0|E000028181|0.0|NONE|0.0|false|||0.0
INVERSIONES E INMOBILIARIA LOS TORDOS SP|0-0|E000028182|0.7796|NONE|0.0|false|||0.7796
INVERSIONES E INMOBILIARIA LOS VOLCANES|76215278-9|E000028183|0.9442|HIGH|0.0598|false|INVERSIONES E INMOBILIARIA LOS VOLCANES LIMITADA||0.8844
INVERSIONES E INMOBILIARIA LOURD|0-0|E000028184|0.6532|NONE|0.0|false|||0.6532
INVERSIONES E INMOBILIARIA LR LI|0-0|E000028185|0.0|NONE|0.0|false|||0.0
INVERSIONES E INMOBILIARIA LR S|0-0|E000028186|0.0|NONE|0.0|false|||0.0
INVERSIONES E INMOBILIARIA LTDA|0-0|E000028187|0.0|NONE|0.0|false|||0.0
INVERSIONES E INMOBILIARIA LTDA |0-0|E000028188|0.0|NONE|0.0|false|||0.0
INVERSIONES E INMOBILIARIA LUCAS|78587780-2|E000028189|0.9363|HIGH|0.0874|false|INVERSIONES E INMOBILIARIA LUCAS LTDA||0.8488
INVERSIONES E INMOBILIARIA LUCCANELLA S |77482418-9|E000028190|0.9452|HIGH|0.3199|false|INVERSIONES E INMOBILIARIA LUCCANELLA S.A.||0.6253
INVERSIONES E INMOBILIARIA LUJOS|78325970-2|E000028191|0.8605|MEDIUM|0.2026|false|INVERSIONES E INMOBILIARIA LUJOS ARAUCO LIMITADA||0.6579
INVERSIONES E INMOBILIARIA LYON SPA|79944490-9|E000028192|1.0|HIGH|0.2002|false|INVERSIONES E INMOBILIARIA LYON SPA||0.7998
INVERSIONES E INMOBILIARIA M I LIMITADA|0-0|E000028193|0.0|NONE|0.0|false|||0.0
INVERSIONES E INMOBILIARIA M Y G SPA|77406009-K|E000028194|0.8017|LOW|0.0471|true|INMOBILIARIA M Y G SPA|77112795-9|0.7546
INVERSIONES E INMOBILIARIA M Y Z|96773920-0|E000028195|0.9091|MEDIUM|0.2429|false|INVERSIONES E INMOBILIARIA M Y Z  S A||0.6662
INVERSIONES E INMOBILIARIA MA LT|0-0|E000028196|0.0|NONE|0.0|false|||0.0
INVERSIONES E INMOBILIARIA MAEPAG SPA|76411728-K|E000028198|1.0|HIGH|0.3313|false|INVERSIONES E INMOBILIARIA MAEPAG SPA||0.6687
INVERSIONES E INMOBILIARIA MAG HUECHURA|0-0|E000028199|0.7746|NONE|0.1178|false|||0.6568
INVERSIONES E INMOBILIARIA MALDI|0-0|E000028200|0.7201|NONE|0.0593|false|||0.6608
INVERSIONES E INMOBILIARIA MALHU|0-0|E000028201|0.675|NONE|0.0445|false|||0.6305
INVERSIONES E INMOBILIARIA MALY|77441060-0|E000028202|0.8944|MEDIUM|0.2083|false|INVERSIONES E INMOBILIARIA MALY LIMITADA||0.6861
INVERSIONES E INMOBILIARIA MANNSCHAFT SP|76142113-1|E000028203|1.0|HIGH|0.3417|false|INVERSIONES E INMOBILIARIA MANNSCHAFT SPA||0.6583
INVERSIONES E INMOBILIARIA MAR DEL ESTE|77764149-2|E000028204|0.9509|HIGH|0.1014|false|INVERSIONES E INMOBILIARIA MAR DEL ESTE SPA||0.8496
INVERSIONES E INMOBILIARIA MARCO|76105642-5|E000028205|0.8438|LOW|0.0247|true|INMOBILIARIA E INVERSIONES SAN MARCO S.A.|76392806-3|0.8191
INVERSIONES E INMOBILIARIA MARGO|0-0|E000028206|0.7266|NONE|0.0908|false|||0.6358
INVERSIONES E INMOBILIARIA MARGOSTAN|76329014-K|E000028207|0.9083|MEDIUM|0.2866|false|INVERSIONES E INMOBILIARIA MARGOSTAN SPA||0.6217
INVERSIONES E INMOBILIARIA MARGOSTAN SPA|76329014-K|E000028208|1.0|HIGH|0.2442|false|INVERSIONES E INMOBILIARIA MARGOSTAN SPA||0.7558
INVERSIONES E INMOBILIARIA MARQUEZ VALDI|77513514-K|E000028209|0.8523|MEDIUM|0.0468|true|INMOBILIARIA E INVERSIONES MARQUEZ SPA|77085039-8|0.8055
INVERSIONES E INMOBILIARIA MARTE LTDA|78550030-K|E000028210|1.0|HIGH|0.2583|false|INVERSIONES E INMOBILIARIA MARTE   LTDA||0.7417
INVERSIONES E INMOBILIARIA MARTELLI Y PE|77112757-6|E000028211|0.8165|LOW|0.185|false|INVERSIONES E INMOBILIARIA MARTELLI Y PEREZ LIMITADA||0.6315
INVERSIONES E INMOBILIARIA MAS S A |96834600-8|E000028212|0.8648|MEDIUM|0.1235|false|INMOBILIARIA E INVERSIONES MAS FE S A||0.7413
INVERSIONES E INMOBILIARIA MASSV|0-0|E000028213|0.684|NONE|0.0555|false|||0.6285
INVERSIONES E INMOBILIARIA MASSVERG LIMI|76409093-4|E000028214|1.0|HIGH|0.2749|false|INVERSIONES E INMOBILIARIA MASSVERG LIMITADA||0.7251
INVERSIONES E INMOBILIARIA MAT L|76236163-9|E000028215|0.891|MEDIUM|0.2505|false|INVERSIONES E INMOBILIARIA MAT LIMITADA||0.6404
INVERSIONES E INMOBILIARIA MC S|0-0|E000028216|0.0|NONE|0.0|false|||0.0
INVERSIONES E INMOBILIARIA MC S A|0-0|E000028217|0.0|NONE|0.0|false|||0.0
INVERSIONES E INMOBILIARIA MELMA|0-0|E000028218|0.728|NONE|0.0575|false|||0.6705
INVERSIONES E INMOBILIARIA MELMAC LIMITA|76187192-7|E000028219|1.0|HIGH|0.2549|false|INVERSIONES E INMOBILIARIA MELMAC LIMITADA||0.7451
INVERSIONES E INMOBILIARIA MENACHO E HIJ|77342673-2|E000028220|0.8228|LOW|0.1866|false|INVERSIONES E INMOBILIARIA MENACHO E HIJOS SPA||0.6361
INVERSIONES E INMOBILIARIA MEYER|76283256-9|E000028221|0.8572|MEDIUM|0.0698|false|INMOBILIARIA E INVERSIONES MEYER SPA||0.7874
INVERSIONES E INMOBILIARIA MIDA LIMITADA|76117926-8|E000028222|1.0|HIGH|0.2873|false|INVERSIONES E INMOBILIARIA MIDA LIMITADA||0.7127
INVERSIONES E INMOBILIARIA MILENIO DOS L|77729864-K|E000028223|0.9131|MEDIUM|0.1051|false|INVERSIONES E INMOBILIARIA MILENIO DOS LIMITADA||0.808
INVERSIONES E INMOBILIARIA MILENIO LIMIT|77009497-6|E000028224|1.0|HIGH|0.1024|false|INVERSIONES E INMOBILIARIA MILENIO LIMITADA||0.8976
INVERSIONES E INMOBILIARIA MIRAFLORES SP|76551034-1|E000028225|1.0|MEDIUM|0.0|true|INVERSIONES E INMOBILIARIA MIRAFLORES SPA|77116744-6|1.0
INVERSIONES E INMOBILIARIA MIRANDA HENRI|0-0|E000028226|0.7001|NONE|0.0075|false|||0.6926
INVERSIONES E INMOBILIARIA MOLIN|0-0|E000028227|0.7165|NONE|0.0097|false|||0.7068
INVERSIONES E INMOBILIARIA MONDINO SPA|0-0|E000028228|0.6842|NONE|0.004|false|||0.6802
INVERSIONES E INMOBILIARIA MONTE DE|77693700-2|E000028229|0.8351|LOW|0.0177|true|INVERSIONES E INMOBILIARIA MONTE DE ASIS LIMITADA|96890830-8|0.8174
INVERSIONES E INMOBILIARIA MONZA|76837415-5|E000028230|0.9251|HIGH|0.0825|false|INVERSIONES E INMOBILIARIA MONZA LIMITADA||0.8426
INVERSIONES E INMOBILIARIA MONZA VERGARA|76837415-5|E000028231|0.8624|MEDIUM|0.0052|true|INVERSIONES E INMOBILIARIA MONZA LIMITADA|76826969-6|0.8572
INVERSIONES E INMOBILIARIA MOYA|77482670-K|E000028233|0.8577|MEDIUM|0.094|false|INVERSIONES E INMOBILIARIA MOYA E HIJO LIMITADA||0.7637
INVERSIONES E INMOBILIARIA MTF L|76094668-0|E000028234|0.8929|MEDIUM|0.0474|true|INVERSIONES E INMOBILIARIA MTF LIMITADA.|76955840-3|0.8455
INVERSIONES E INMOBILIARIA MVS S|76625083-1|E000028235|1.0|HIGH|0.1749|false|INVERSIONES E INMOBILIARIA MVS SA||0.8251
INVERSIONES E INMOBILIARIA MVS SA|76625083-1|E000028235|1.0|HIGH|0.1749|false|INVERSIONES E INMOBILIARIA MVS SA||0.8251
INVERSIONES E INMOBILIARIA MYG S|76207733-7|E000028236|0.825|LOW|0.1117|false|INMOBILIARIA E INVERSIONES M&G LIMITADA||0.7133
INVERSIONES E INMOBILIARIA N & C ALGARRO|76083342-8|E000028237|0.8237|LOW|0.0396|true|INMOBILIARIA E INVERSIONES N Y C LIMITADA|76014527-0|0.7841
INVERSIONES E INMOBILIARIA N AND|0-0|E000028238|0.0|NONE|0.0|false|||0.0
INVERSIONES E INMOBILIARIA N Y C|76083342-8|E000028239|0.8438|LOW|0.04|true|INMOBILIARIA E INVERSIONES N Y C LIMITADA|76014527-0|0.8039
INVERSIONES E INMOBILIARIA NACIMIENTO SP|76032791-3|E000028240|1.0|HIGH|0.2355|false|INVERSIONES E INMOBILIARIA NACIMIENTO SPA||0.7645
INVERSIONES E INMOBILIARIA NAHUE|0-0|E000028241|0.6948|NONE|0.0|false|||0.6948
INVERSIONES E INMOBILIARIA NAPA LIMITADA|78909620-1|E000028242|1.0|HIGH|0.1629|false|INVERSIONES E INMOBILIARIA NAPA LIMITADA||0.8371
INVERSIONES E INMOBILIARIA NAVIT|0-0|E000028243|0.663|NONE|0.0024|false|||0.6606
INVERSIONES E INMOBILIARIA NEGRI|0-0|E000028244|0.637|NONE|0.0101|false|||0.6269
INVERSIONES E INMOBILIARIA NEWPORT SPA|77423227-3|E000028245|1.0|HIGH|0.2506|false|INVERSIONES E INMOBILIARIA NEWPORT SPA||0.7494
INVERSIONES E INMOBILIARIA NUEVO MUNDO S|99549220-2|E000028246|0.9473|MEDIUM|0.0376|true|INVERSIONES E INMOBILIARIA NUEVO MUNDO S A|76186322-3|0.9097
INVERSIONES E INMOBILIARIA OCA A SPA|0-0|E000028247|0.7164|NONE|0.0226|false|||0.6938
INVERSIONES E INMOBILIARIA OCASU|0-0|E000028248|0.7366|NONE|0.0967|false|||0.6398
INVERSIONES E INMOBILIARIA OFANT|0-0|E000028249|0.7366|NONE|0.1154|false|||0.6211
INVERSIONES E INMOBILIARIA OJEDA|76536218-0|E000028250|0.9035|MEDIUM|0.0979|false|INVERSIONES E INMOBILIARIA OJEDA SPA||0.8056
INVERSIONES E INMOBILIARIA OLIVER LIMITA|0-0|E000028252|0.764|NONE|0.0006|false|||0.7634
INVERSIONES E INMOBILIARIA OMB L|99501290-1|E000028253|0.8209|LOW|0.1649|false|INMOBILIARIA E INVERSIONES O M B SOCIEDAD ANONIMA||0.6559
INVERSIONES E INMOBILIARIA OSVAL|0-0|E000028254|0.6857|NONE|0.0054|false|||0.6803
INVERSIONES E INMOBILIARIA OVALL|76538622-5|E000028255|0.8845|MEDIUM|0.0491|true|SOCIEDAD INVERSIONES E INMOBILIARIA OVALLE S.A.|76283097-3|0.8354
INVERSIONES E INMOBILIARIA OVALLE S A |76538622-5|E000028255|0.8845|MEDIUM|0.0491|true|SOCIEDAD INVERSIONES E INMOBILIARIA OVALLE S.A.|76283097-3|0.8354
INVERSIONES E INMOBILIARIA P AND|0-0|E000028256|0.0|NONE|0.0|false|||0.0
INVERSIONES E INMOBILIARIA P P LIMITAD|0-0|E000028257|0.0|NONE|0.0|false|||0.0
INVERSIONES E INMOBILIARIA PACAL SPA|76127909-2|E000028258|1.0|HIGH|0.2787|false|INVERSIONES E INMOBILIARIA PACAL SPA||0.7213
INVERSIONES E INMOBILIARIA PAN D|0-0|E000028259|0.7009|NONE|0.0099|false|||0.6909
INVERSIONES E INMOBILIARIA PAN DE AZUCAR|76284453-2|E000028260|0.9434|MEDIUM|0.0352|true|INVERSIONES E INMOBILIARIA PAN DE AZUCAR LIMITADA|76094966-3|0.9082
INVERSIONES E INMOBILIARIA PARDO SPA|0-0|E000028261|0.6944|NONE|0.0008|false|||0.6936
INVERSIONES E INMOBILIARIA PASIV|0-0|E000028262|0.7195|NONE|0.044|false|||0.6755
INVERSIONES E INMOBILIARIA PASIVE SPA|0-0|E000028262|0.7195|NONE|0.044|false|||0.6755
INVERSIONES E INMOBILIARIA PAU BRASIL LI|77945982-9|E000028264|0.9389|HIGH|0.2571|false|INVERSIONES E INMOBILIARIA PAU BRASIL LIMITADA||0.6818
